,0,2
10,EI,"[array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0])]"
11,EI,"[array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0])]"
12,EI,"[array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0])]"
13,EI,"[array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 1, 0])]"
14,EI,"[array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0])]"
15,EI,"[array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 1, 0])]"
16,EI,"[array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1])]"
17,EI,"[array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 0, 1])]"
18,EI,"[array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0])]"
19,EI,"[array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0])]"
20,EI,"[array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0])]"
21,EI,"[array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0])]"
22,EI,"[array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0])]"
23,EI,"[array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0])]"
24,EI,"[array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0])]"
25,EI,"[array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 0, 1]), array([1, 0, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([1, 0, 0, 0]), array([0, 1, 0, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([1, 0, 0, 0]), array([0, 0, 0, 1]), array([0, 0, 1, 0]), array([0, 1, 0, 0]), array([0, 0, 1, 0])]"
